cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/SA/L4TS08.mp3,bd72ffe3d9f86ba495bf0d67e801f7f9f319da6e33bcf331f6e09db2746a3a63,,,host-user-activated,5064,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,5721,swf-mp3-stream,1,22050,119,"SoundStream in sprite:119, local head frame 1, first block frame 2, 69 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,392,swf-mp3-stream,1,22050,161,"SoundStream in sprite:161, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,2220,swf-mp3-stream,1,22050,242,"SoundStream in sprite:242, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,2403,swf-mp3-stream,1,22050,256,"SoundStream in sprite:256, local head frame 1, first block frame 3, 29 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,2325,swf-mp3-stream,1,22050,267,"SoundStream in sprite:267, local head frame 1, first block frame 2, 28 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,2220,swf-mp3-stream,1,22050,279,"SoundStream in sprite:279, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,2220,swf-mp3-stream,2,22050,313,"SoundStream in sprite:313, local head frame 1, first block frame 1, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,1082,swf-adpcm-stream,1,5512.5,325,"SoundStream in sprite:325, local head frame 1, first block frame 1, 13 blocks, sync=stream; nominal-samples-per-block-times-block-count; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,2325,swf-mp3-stream,1,22050,338,"SoundStream in sprite:338, local head frame 1, first block frame 1, 28 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,1985,swf-mp3-stream,2,22050,370,"SoundStream in sprite:370, local head frame 1, first block frame 2, 24 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0011,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,2142,swf-mp3-stream,1,22050,409,"SoundStream in sprite:409, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0012,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS08.swf,6fa625a826863ce02d91e061fcbcca062798e3cb0ce2cb07c7cd63012a779c64,,,interaction-state,56973,swf-mp3-stream,1,22050,435,"SoundStream in sprite:435, local head frame 1, first block frame 6, 685 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
