cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/SA/L1TS08.mp3,e81753a65c066c3b0112abf7dda689712a15aa022c8cc5ee7b4e38724c9fb734,,,host-user-activated,9408,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,5721,swf-mp3-stream,1,22050,101,"SoundStream in sprite:101, local head frame 1, first block frame 2, 69 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,392,swf-mp3-stream,1,22050,131,"SoundStream in sprite:131, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,2220,swf-mp3-stream,1,22050,195,"SoundStream in sprite:195, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,2220,swf-mp3-stream,1,22050,206,"SoundStream in sprite:206, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,2325,swf-mp3-stream,1,22050,218,"SoundStream in sprite:218, local head frame 1, first block frame 2, 28 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,2403,swf-mp3-stream,1,22050,230,"SoundStream in sprite:230, local head frame 1, first block frame 2, 30 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,2142,swf-mp3-stream,1,22050,242,"SoundStream in sprite:242, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,2220,swf-mp3-stream,1,22050,270,"SoundStream in sprite:270, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,1985,swf-mp3-stream,1,22050,294,"SoundStream in sprite:294, local head frame 1, first block frame 3, 25 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,2220,swf-mp3-stream,1,22050,310,"SoundStream in sprite:310, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0011,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,1082,swf-adpcm-stream,1,5512.5,322,"SoundStream in sprite:322, local head frame 1, first block frame 1, 13 blocks, sync=stream; nominal-samples-per-block-times-block-count; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0012,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR3/L1/TS/L1TS08.swf,9749ae5f4d533379aa58531e541ffd5da1624bc8fcea38660d54d0f5d3ddc29b,,,interaction-state,60473,swf-mp3-stream,1,22050,348,"SoundStream in sprite:348, local head frame 1, first block frame 14, 727 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
