cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/SA/L4IN17.mp3,45327aafcf91150f495548027695899c888af5f7de88f4e7a5d9aa0af29f38f5,,,host-user-activated,21528,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,392,swf-mp3-stream,1,22050,10,"SoundStream in sprite:10, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,392,swf-mp3-stream,1,22050,82,"SoundStream in sprite:82, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,1228,swf-mp3-stream,1,22050,84,"SoundStream in sprite:84, local head frame 1, first block frame 1, 15 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,3892,swf-mp3-stream,1,22050,154,"SoundStream in sprite:154, local head frame 1, first block frame 2, 47 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,4571,swf-mp3-stream,1,22050,180,"SoundStream in sprite:180, local head frame 1, first block frame 2, 56 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,6635,swf-mp3-stream,1,22050,227,"SoundStream in sprite:227, local head frame 1, first block frame 4, 80 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,4571,swf-mp3-stream,1,22050,271,"SoundStream in sprite:271, local head frame 1, first block frame 2, 56 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,4571,swf-mp3-stream,1,22050,338,"SoundStream in sprite:338, local head frame 1, first block frame 2, 56 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,5721,swf-mp3-stream,1,22050,374,"SoundStream in sprite:374, local head frame 1, first block frame 2, 69 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN17.swf,9e773e9378d863805e3740db4e094f94e85d005f257ef1c3f58fe58c7617aa2b,,,interaction-state,5904,swf-mp3-stream,1,22050,405,"SoundStream in sprite:405, local head frame 1, first block frame 2, 71 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
