cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/SA/L4IN16.mp3,4d2c8785ddcce9218a0bb1dde711bf4b08110bd922ed4b8206e557ef1c2c788c,,,host-user-activated,15192,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,392,swf-mp3-stream,1,22050,16,"SoundStream in sprite:16, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,392,swf-mp3-stream,1,22050,75,"SoundStream in sprite:75, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,2064,swf-mp3-stream,1,22050,80,"SoundStream in sprite:80, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,2142,swf-mp3-stream,1,22050,98,"SoundStream in sprite:98, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,2403,swf-mp3-stream,1,22050,112,"SoundStream in sprite:112, local head frame 1, first block frame 3, 29 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,2325,swf-mp3-stream,1,22050,124,"SoundStream in sprite:124, local head frame 1, first block frame 2, 28 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,2220,swf-mp3-stream,1,22050,158,"SoundStream in sprite:158, local head frame 1, first block frame 1, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,2142,swf-mp3-stream,1,22050,170,"SoundStream in sprite:170, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,2220,swf-mp3-stream,1,22050,198,"SoundStream in sprite:198, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN16.swf,c3af6dd2af7373359aa0969b3875ebf88796ae5d243fd3bc29f504322195754f,,,interaction-state,2482,swf-mp3-stream,1,22050,212,"SoundStream in sprite:212, local head frame 1, first block frame 3, 30 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
