cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/SA/L4IN19.mp3,72db4af7e2305fb7df133a34e8af004c946606f6525a8a60f80a85bf5718394e,,,host-user-activated,11040,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,392,swf-mp3-stream,1,22050,10,"SoundStream in sprite:10, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,392,swf-mp3-stream,1,22050,96,"SoundStream in sprite:96, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,392,swf-mp3-stream,1,22050,137,"SoundStream in sprite:137, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,1228,swf-mp3-stream,1,22050,139,"SoundStream in sprite:139, local head frame 1, first block frame 1, 15 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,1228,swf-mp3-stream,1,22050,151,"SoundStream in sprite:151, local head frame 1, first block frame 1, 15 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,1228,swf-mp3-stream,1,22050,154,"SoundStream in sprite:154, local head frame 1, first block frame 1, 15 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,1228,swf-mp3-stream,1,22050,157,"SoundStream in sprite:157, local head frame 1, first block frame 1, 15 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,1228,swf-mp3-stream,1,22050,165,"SoundStream in sprite:165, local head frame 1, first block frame 1, 15 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,1228,swf-mp3-stream,1,22050,172,"SoundStream in sprite:172, local head frame 1, first block frame 1, 15 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/IN/L4IN19.swf,5126885a718fd05ec98cadb0fc56d280ab510e578f34d8784de345fdc7875449,,,interaction-state,1567,swf-mp3-stream,1,22050,174,"SoundStream in sprite:174, local head frame 1, first block frame 2, 19 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
