cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/SA/L5TS07.mp3,5903cacc35795a59dc3dc3b93746a48929ae16e358ae19abd3902e04b6cf4f67,,,host-user-activated,5040,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,5721,swf-mp3-stream,1,22050,91,"SoundStream in sprite:91, local head frame 1, first block frame 2, 69 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,392,swf-mp3-stream,1,22050,129,"SoundStream in sprite:129, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,2064,swf-mp3-stream,1,22050,191,"SoundStream in sprite:191, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,2142,swf-mp3-stream,1,22050,209,"SoundStream in sprite:209, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,2403,swf-mp3-stream,1,22050,223,"SoundStream in sprite:223, local head frame 1, first block frame 3, 29 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,2220,swf-mp3-stream,1,22050,251,"SoundStream in sprite:251, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,2064,swf-mp3-stream,1,22050,282,"SoundStream in sprite:282, local head frame 1, first block frame 2, 25 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,2142,swf-mp3-stream,1,22050,322,"SoundStream in sprite:322, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,2403,swf-mp3-stream,1,22050,348,"SoundStream in sprite:348, local head frame 1, first block frame 2, 30 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,1985,swf-mp3-stream,2,22050,380,"SoundStream in sprite:380, local head frame 1, first block frame 2, 24 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0011,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,2220,swf-mp3-stream,2,22050,413,"SoundStream in sprite:413, local head frame 1, first block frame 1, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0012,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/TS/L5TS07.swf,e034c05612a1ff93223b4d3071f56b41204518b0cf9d7a4b436323e79b18a588,,,interaction-state,55798,swf-mp3-stream,1,22050,439,"SoundStream in sprite:439, local head frame 1, first block frame 14, 671 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
