frame,requirement_id,frame_domain_id,trace_id,entry_state_sha256,time_ms,scenario,language,kind,expected_state,trigger,baseline_file,baseline_sha256,implementation_file,implementation_sha256,diff_file,diff_sha256,normalized_rmse,timing_result,visual_result,evidence_source,reviewer,notes
1,req:root:lesson-shell-natural-entry:en,root,trace:root:lesson-shell-natural-entry:en:seed-0,3d0c4923bba8f9cf17aec2152ae4569a1648d2c714de53f416da963f51ff992e,0,root-unavailable,en,structural-initial,source-derived structural candidate; directReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=b60b7d575fbe4f65f57cb3e48fe52b54d261f9aaf657278b0be7be84ba17de9c,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
1,req:root:lesson-shell-natural-entry:es,root,trace:root:lesson-shell-natural-entry:es:seed-0,2e517604e239437d9991ab437c17366daa40b3e39422737e2fae97549c399203,0,root-unavailable,es,structural-initial,source-derived structural candidate; directReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=b60b7d575fbe4f65f57cb3e48fe52b54d261f9aaf657278b0be7be84ba17de9c,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
6,req:root:lesson-shell-natural-entry:en,root,trace:root:lesson-shell-natural-entry:en:seed-0,3d0c4923bba8f9cf17aec2152ae4569a1648d2c714de53f416da963f51ff992e,416.666667,root-unavailable,en,authored-stop,source-derived structural candidate; directReasons=exported-action-script|frame-label:begin|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=b91658a2aea692e74e07a9d9fccef723c0cf8b19f0fddc6b3823689c96986c58,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
6,req:root:lesson-shell-natural-entry:es,root,trace:root:lesson-shell-natural-entry:es:seed-0,2e517604e239437d9991ab437c17366daa40b3e39422737e2fae97549c399203,416.666667,root-unavailable,es,authored-stop,source-derived structural candidate; directReasons=exported-action-script|frame-label:begin|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=b91658a2aea692e74e07a9d9fccef723c0cf8b19f0fddc6b3823689c96986c58,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
10,req:root:lesson-shell-natural-entry:en,root,trace:root:lesson-shell-natural-entry:en:seed-0,3d0c4923bba8f9cf17aec2152ae4569a1648d2c714de53f416da963f51ff992e,750,root-unavailable,en,structural-terminal,source-derived structural candidate; directReasons=terminal-structural-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=13a3cbd7d65f3988dd26978fce35a76704deda40d0fe4fcdfabb15203caab749,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
10,req:root:lesson-shell-natural-entry:es,root,trace:root:lesson-shell-natural-entry:es:seed-0,2e517604e239437d9991ab437c17366daa40b3e39422737e2fae97549c399203,750,root-unavailable,es,structural-terminal,source-derived structural candidate; directReasons=terminal-structural-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=13a3cbd7d65f3988dd26978fce35a76704deda40d0fe4fcdfabb15203caab749,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
1,req:sprite-46:lesson-shell-natural-entry:en,sprite-46,trace:sprite-46:lesson-shell-natural-entry:en:seed-0,2d3fa1a667ae47458238f0a7f79cad56af95d59d33767f6191f36f796db65adc,0,source-static-frame,en,interaction,source-derived structural candidate; directReasons=initial-one-indexed-frame; controlStates=1; interactionInstances=3; events=release; categories=glossary-or-hyperlink; sourceTimelineCount=1; projectionSha256=f9b04778fba0d9b307350372ecd2c39f7a9caf83d0abc5f65c35cc01868a14aa,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
1,req:sprite-46:lesson-shell-natural-entry:es,sprite-46,trace:sprite-46:lesson-shell-natural-entry:es:seed-0,b662ba5284d957c8d3eab03d781aaacff2809df844a41b74dafc778c9ef3ddc3,0,source-static-frame,es,interaction,source-derived structural candidate; directReasons=initial-one-indexed-frame; controlStates=1; interactionInstances=3; events=release; categories=glossary-or-hyperlink; sourceTimelineCount=1; projectionSha256=f9b04778fba0d9b307350372ecd2c39f7a9caf83d0abc5f65c35cc01868a14aa,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
75,req:sprite-46:lesson-shell-natural-entry:en,sprite-46,trace:sprite-46:lesson-shell-natural-entry:en:seed-0,2d3fa1a667ae47458238f0a7f79cad56af95d59d33767f6191f36f796db65adc,6166.666667,source-static-frame,en,interaction,source-derived structural candidate; directReasons=none; controlStates=0; interactionInstances=2; events=release; categories=glossary-or-hyperlink; sourceTimelineCount=1; projectionSha256=9b35ef3b4b9e1e9d39a9c3ab12fc864a76bbecaaaf5670462419c91b025906f5,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
75,req:sprite-46:lesson-shell-natural-entry:es,sprite-46,trace:sprite-46:lesson-shell-natural-entry:es:seed-0,b662ba5284d957c8d3eab03d781aaacff2809df844a41b74dafc778c9ef3ddc3,6166.666667,source-static-frame,es,interaction,source-derived structural candidate; directReasons=none; controlStates=0; interactionInstances=2; events=release; categories=glossary-or-hyperlink; sourceTimelineCount=1; projectionSha256=9b35ef3b4b9e1e9d39a9c3ab12fc864a76bbecaaaf5670462419c91b025906f5,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-vb-005/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
