cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
embedded-define-sound-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,4598,swf-mp3,2,44100,1,DefineSound asset exported as S2; 202752 samples; start_semantics=interaction-state from no unconditional root-timeline StartSound tag was proven; language/content and runtime trigger require listening/host traversal.
embedded-define-sound-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,20193,swf-mp3,1,44100,2,DefineSound asset exported as S1; 890496 samples; start_semantics=interaction-state from no unconditional root-timeline StartSound tag was proven; language/content and runtime trigger require listening/host traversal.
embedded-define-sound-0149,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,13,swf-mp3,1,22050,149,DefineSound asset; 297 samples; start_semantics=interaction-state from no unconditional root-timeline StartSound tag was proven; language/content and runtime trigger require listening/host traversal.
embedded-define-sound-0150,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,57,swf-mp3,1,22050,150,DefineSound asset; 1258 samples; start_semantics=interaction-state from no unconditional root-timeline StartSound tag was proven; language/content and runtime trigger require listening/host traversal.
embedded-stream-0100,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,392,swf-mp3-stream,1,22050,224,"SoundStream in sprite:224, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0137,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,575,swf-mp3-stream,1,22050,794,"SoundStream in sprite:794, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0141,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,810,swf-mp3-stream,1,22050,812,"SoundStream in sprite:812, local head frame 1, first block frame 1, 10 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0144,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,575,swf-mp3-stream,1,22050,826,"SoundStream in sprite:826, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0147,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,575,swf-mp3-stream,1,22050,838,"SoundStream in sprite:838, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0150,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,575,swf-mp3-stream,1,22050,848,"SoundStream in sprite:848, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0153,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,575,swf-mp3-stream,1,22050,860,"SoundStream in sprite:860, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0155,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,575,swf-mp3-stream,1,22050,869,"SoundStream in sprite:869, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0157,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,888,swf-mp3-stream,1,22050,876,"SoundStream in sprite:876, local head frame 1, first block frame 1, 11 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0177,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L1/index_local.swf,ade6cd4b47d8948ae975b6cbceac2c24c91341e94b61e4ce683b4307f373779e,,,interaction-state,888,swf-mp3-stream,1,22050,1012,"SoundStream in sprite:1012, local head frame 1, first block frame 1, 11 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
