cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/SA/L3VB07.mp3,11dc5591a4e3ca66ec73432314ccc36d6b9cde4ff771096db26c7829ae96aacd,,,catalog association only; runtime cue is unresolved,4488,mp3,1,48000,,"association=matching-basename; ffprobe/ffmpeg technical probe passed; normalized-language candidate=es; spoken language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-001,und,artifacts/g4-l3-embedded-audio/sha256/ad/ad4a86a727b8d4b5379655258cdffc62f85f89cb460a96565fad27d975a2aa38.mp3,ad4a86a727b8d4b5379655258cdffc62f85f89cb460a96565fad27d975a2aa38,1,sprite-40,static SoundStreamHead frame in owner domain; runtime reachability unresolved,390,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-1/source-order-1; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-002,und,artifacts/g4-l3-embedded-audio/sha256/14/1421b1c2ed818b79f66f9d94530176299e8ebfaff946ccbb0e851cec9d72234e.mp3,1421b1c2ed818b79f66f9d94530176299e8ebfaff946ccbb0e851cec9d72234e,1,sprite-45,static SoundStreamHead frame in owner domain; runtime reachability unresolved,2054,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-2/source-order-2; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-003,und,artifacts/g4-l3-embedded-audio/sha256/f1/f15c62e4c4bb0fcedbead0d00ae87d569352976cf080edee4a684098cf05017b.mp3,f15c62e4c4bb0fcedbead0d00ae87d569352976cf080edee4a684098cf05017b,1,sprite-63,static SoundStreamHead frame in owner domain; runtime reachability unresolved,2132,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-3/source-order-3; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-004,und,artifacts/g4-l3-embedded-audio/sha256/2f/2f88e5ee5c496df615af35c8a53582961becbb4978948a48662cfb4a56485e77.mp3,2f88e5ee5c496df615af35c8a53582961becbb4978948a48662cfb4a56485e77,1,sprite-77,static SoundStreamHead frame in owner domain; runtime reachability unresolved,2392,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-4/source-order-4; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-005,und,artifacts/g4-l3-embedded-audio/sha256/f8/f87ec03bf9163390a117b6ad1ea7c47dab7ea7e729219acff0e0617f6100a9f1.mp3,f87ec03bf9163390a117b6ad1ea7c47dab7ea7e729219acff0e0617f6100a9f1,1,sprite-105,static SoundStreamHead frame in owner domain; runtime reachability unresolved,2210,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-5/source-order-5; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-006,und,artifacts/g4-l3-embedded-audio/sha256/ab/ab58df41a71899ae2b62d8ca19d773161ce6017ae5741fc587da597236f922af.mp3,ab58df41a71899ae2b62d8ca19d773161ce6017ae5741fc587da597236f922af,1,sprite-136,static SoundStreamHead frame in owner domain; runtime reachability unresolved,2054,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-6/source-order-6; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-007,und,artifacts/g4-l3-embedded-audio/sha256/40/409b8ceceb0f8193edd69b9a8e8ea361bf7fadff3d465a761bce899568f72038.mp3,409b8ceceb0f8193edd69b9a8e8ea361bf7fadff3d465a761bce899568f72038,1,sprite-176,static SoundStreamHead frame in owner domain; runtime reachability unresolved,2132,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-7/source-order-7; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-008,und,artifacts/g4-l3-embedded-audio/sha256/70/70f9eeb16521b9fe8c12f243af3c99482c185a39dab38b226eb3801ed204290b.mp3,70f9eeb16521b9fe8c12f243af3c99482c185a39dab38b226eb3801ed204290b,1,sprite-202,static SoundStreamHead frame in owner domain; runtime reachability unresolved,2392,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-8/source-order-8; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-009,und,artifacts/g4-l3-embedded-audio/sha256/10/105da94835aa6ae9fa8c8f149fdb28167ba1a2de31e842c7997e1a8557dc981d.mp3,105da94835aa6ae9fa8c8f149fdb28167ba1a2de31e842c7997e1a8557dc981d,1,sprite-234,static SoundStreamHead frame in owner domain; runtime reachability unresolved,1976,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-9/source-order-9; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-010,und,artifacts/g4-l3-embedded-audio/sha256/b0/b08449fd7fb0c0288fc90f56473e10d3f10494c1a9747e20481ec7dd50bdfe19.mp3,b08449fd7fb0c0288fc90f56473e10d3f10494c1a9747e20481ec7dd50bdfe19,1,sprite-267,static SoundStreamHead frame in owner domain; runtime reachability unresolved,2210,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-10/source-order-10; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-011,und,artifacts/g4-l3-embedded-audio/sha256/bb/bbd095ed279700bd07e1f597e87fa88b5d4151782eae5e5bc4a61ea44a8cece4.mp3,bbd095ed279700bd07e1f597e87fa88b5d4151782eae5e5bc4a61ea44a8cece4,1,sprite-271,static SoundStreamHead frame in owner domain; runtime reachability unresolved,5122,mp3,1,22050,,"unitReferenceId=course-g04-l03-vb-007/sound-stream-11/source-order-11; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/VB/L3VB07.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
