frame,requirement_id,frame_domain_id,trace_id,entry_state_sha256,time_ms,scenario,language,kind,expected_state,trigger,baseline_file,baseline_sha256,implementation_file,implementation_sha256,diff_file,diff_sha256,normalized_rmse,timing_result,visual_result,evidence_source,reviewer,notes
1,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,0,default,en,structural-specification-initial,source-root-structural-specification-only; nativeStage=800x600; rootFrame=1/10; structuralReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:a1bb9fc948dd8b3bb0ad41f4289a3b02de17c01b7d37fed5d6071910a0c563a0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
1,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,0,default,es,structural-specification-initial,source-root-structural-specification-only; nativeStage=800x600; rootFrame=1/10; structuralReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:30c121c776b287592318115b534e16934e0ee0506d914120c9584e4710012b9b; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
6,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,416.666667,default,en,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=6/10; structuralReasons=exported-action-script|frame-label:begin|root-named-placement|script-stop-state|static-root-render-hash-transition|structural-action:DoAction; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:a1bb9fc948dd8b3bb0ad41f4289a3b02de17c01b7d37fed5d6071910a0c563a0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
6,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,416.666667,default,es,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=6/10; structuralReasons=exported-action-script|frame-label:begin|root-named-placement|script-stop-state|static-root-render-hash-transition|structural-action:DoAction; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:30c121c776b287592318115b534e16934e0ee0506d914120c9584e4710012b9b; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
7,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,500,default,en,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=7/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:a1bb9fc948dd8b3bb0ad41f4289a3b02de17c01b7d37fed5d6071910a0c563a0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
7,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,500,default,es,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=7/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:30c121c776b287592318115b534e16934e0ee0506d914120c9584e4710012b9b; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
8,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,583.333333,default,en,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=8/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:a1bb9fc948dd8b3bb0ad41f4289a3b02de17c01b7d37fed5d6071910a0c563a0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
8,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,583.333333,default,es,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=8/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:30c121c776b287592318115b534e16934e0ee0506d914120c9584e4710012b9b; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
9,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,666.666667,default,en,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=9/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:a1bb9fc948dd8b3bb0ad41f4289a3b02de17c01b7d37fed5d6071910a0c563a0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
9,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,666.666667,default,es,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=9/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:69dc6a64b551d54982075de4d429e2c3d67d9baa466b5c1b2ca56a54b30e6308; baseline/ffdec-root-frames.json@sha256:0ec2c6a26264716a6e2ea202d4e8f343e6cabbd1cfc3de4a3c62d6c3754e8371; evidence/full-frame-coverage.json@sha256:0d9575e763c478fe09c54621a665d8c8bffb3469733993ba753a8710839d92c7; migrations/course-g04-l10-in-009/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:30c121c776b287592318115b534e16934e0ee0506d914120c9584e4710012b9b; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:d99cbf236ee2414a1bc4351148bff72faf8a586276c7f4c27187cfef40ed74ac,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
