cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/SA/L10VB07.mp3,af50406afceff38f9395907b0b059dbe980f60e5b14eead7d6e3832e51b10396,,,host-user-activated,11400,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,392,swf-mp3-stream,1,22050,39,"SoundStream in sprite:39, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,2403,swf-mp3-stream,1,22050,45,"SoundStream in sprite:45, local head frame 1, first block frame 3, 29 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,2220,swf-mp3-stream,1,22050,73,"SoundStream in sprite:73, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,2220,swf-mp3-stream,1,22050,84,"SoundStream in sprite:84, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,2403,swf-mp3-stream,1,22050,96,"SoundStream in sprite:96, local head frame 1, first block frame 2, 30 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,2403,swf-mp3-stream,1,22050,122,"SoundStream in sprite:122, local head frame 1, first block frame 2, 30 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,2220,swf-mp3-stream,1,22050,139,"SoundStream in sprite:139, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,2560,swf-mp3-stream,1,22050,160,"SoundStream in sprite:160, local head frame 1, first block frame 3, 31 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,2325,swf-mp3-stream,1,22050,172,"SoundStream in sprite:172, local head frame 1, first block frame 1, 28 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,2064,swf-mp3-stream,1,22050,203,"SoundStream in sprite:203, local head frame 1, first block frame 2, 25 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0011,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/VB/L10VB07.swf,8480ad793b8f1f02caea83bea16b9fb4f2e08f573df4f4d22d6362366fe657c1,,,interaction-state,10057,swf-mp3-stream,1,22050,204,"SoundStream in sprite:204, local head frame 1, first block frame 10, 121 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
