cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/SA/L4VB11.mp3,a3a54b8c6869c1fc1cfd28ebe9000dff84b8e8730a232bd154c14bc0c00a497d,,,host-user-activated,4728,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,392,swf-mp3-stream,1,22050,58,"SoundStream in sprite:58, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,2142,swf-mp3-stream,1,22050,65,"SoundStream in sprite:65, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,2403,swf-mp3-stream,1,22050,79,"SoundStream in sprite:79, local head frame 1, first block frame 3, 29 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,2403,swf-mp3-stream,1,22050,91,"SoundStream in sprite:91, local head frame 1, first block frame 2, 30 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,2220,swf-mp3-stream,1,22050,102,"SoundStream in sprite:102, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,1985,swf-mp3-stream,1,22050,134,"SoundStream in sprite:134, local head frame 1, first block frame 2, 24 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,1985,swf-mp3-stream,1,22050,159,"SoundStream in sprite:159, local head frame 1, first block frame 3, 25 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,2220,swf-mp3-stream,1,22050,176,"SoundStream in sprite:176, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,1082,swf-adpcm-stream,1,5512.5,188,"SoundStream in sprite:188, local head frame 1, first block frame 1, 13 blocks, sync=stream; nominal-samples-per-block-times-block-count; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/VB/L4VB11.swf,2a388d578bb23fa2d4054ace2c3640956dd1f2ea0afd8e4e68a21b1537944cf8,,,interaction-state,2064,swf-mp3-stream,1,22050,219,"SoundStream in sprite:219, local head frame 1, first block frame 2, 25 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
