frame,requirement_id,frame_domain_id,trace_id,entry_state_sha256,time_ms,scenario,language,kind,expected_state,trigger,baseline_file,baseline_sha256,implementation_file,implementation_sha256,diff_file,diff_sha256,normalized_rmse,timing_result,visual_result,evidence_source,reviewer,notes
1,req:root:lesson-shell-natural-entry:en,root,trace:root:lesson-shell-natural-entry:en:seed-0,1e3c89bc4400a35aeb19408c4ff6982ea05218ee67f8dca0522b22267716b0df,0,root-unavailable,en,structural-initial,source-derived structural candidate; directReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=126f912d935ad5ef2ad5bf8fe71646e124d1aa564abb1730eca823f166df7f5f,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
1,req:root:lesson-shell-natural-entry:es,root,trace:root:lesson-shell-natural-entry:es:seed-0,7221dc5e7d10c2b04cfaa22e499e6665d3a53c29229981c2c6cdc8a56049c4e8,0,root-unavailable,es,structural-initial,source-derived structural candidate; directReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=126f912d935ad5ef2ad5bf8fe71646e124d1aa564abb1730eca823f166df7f5f,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
6,req:root:lesson-shell-natural-entry:en,root,trace:root:lesson-shell-natural-entry:en:seed-0,1e3c89bc4400a35aeb19408c4ff6982ea05218ee67f8dca0522b22267716b0df,416.666667,root-unavailable,en,authored-stop,source-derived structural candidate; directReasons=exported-action-script|frame-label:begin|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=57a58e7df267e4d81092d2a326d6811edfd7d818d09b78e1990447db9a523932,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
6,req:root:lesson-shell-natural-entry:es,root,trace:root:lesson-shell-natural-entry:es:seed-0,7221dc5e7d10c2b04cfaa22e499e6665d3a53c29229981c2c6cdc8a56049c4e8,416.666667,root-unavailable,es,authored-stop,source-derived structural candidate; directReasons=exported-action-script|frame-label:begin|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=57a58e7df267e4d81092d2a326d6811edfd7d818d09b78e1990447db9a523932,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
10,req:root:lesson-shell-natural-entry:en,root,trace:root:lesson-shell-natural-entry:en:seed-0,1e3c89bc4400a35aeb19408c4ff6982ea05218ee67f8dca0522b22267716b0df,750,root-unavailable,en,structural-terminal,source-derived structural candidate; directReasons=terminal-structural-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=8783ab293cda3759c94c1b3106674704f81a097d91485dbf678e814c4cf908bd,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
10,req:root:lesson-shell-natural-entry:es,root,trace:root:lesson-shell-natural-entry:es:seed-0,7221dc5e7d10c2b04cfaa22e499e6665d3a53c29229981c2c6cdc8a56049c4e8,750,root-unavailable,es,structural-terminal,source-derived structural candidate; directReasons=terminal-structural-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=8783ab293cda3759c94c1b3106674704f81a097d91485dbf678e814c4cf908bd,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
1,req:sprite-535:lesson-shell-natural-entry:en,sprite-535,trace:sprite-535:lesson-shell-natural-entry:en:seed-0,dcda7e24057561f4887f134112c0e0bfe8962afbaab73f7cf6d647e5cbf23469,0,source-static-frame,en,structural-initial,source-derived structural candidate; directReasons=initial-one-indexed-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=8a7385d53e0cc5474fc1f0117b1efa4e38553998d2719c71f016f36bda700241,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
1,req:sprite-535:lesson-shell-natural-entry:es,sprite-535,trace:sprite-535:lesson-shell-natural-entry:es:seed-0,548549e0e2bdc729985ff5bbbbd3c01ec65cad44dfcd2800c5644554343b826b,0,source-static-frame,es,structural-initial,source-derived structural candidate; directReasons=initial-one-indexed-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=8a7385d53e0cc5474fc1f0117b1efa4e38553998d2719c71f016f36bda700241,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
66,req:sprite-535:lesson-shell-natural-entry:en,sprite-535,trace:sprite-535:lesson-shell-natural-entry:en:seed-0,dcda7e24057561f4887f134112c0e0bfe8962afbaab73f7cf6d647e5cbf23469,5416.666667,source-static-frame,en,interaction,source-derived structural candidate; directReasons=none; controlStates=0; interactionInstances=2; events=release; categories=glossary-or-hyperlink; sourceTimelineCount=1; projectionSha256=051036d102483a583d927799cacc99e33bc53ab35cd89f5cbd2e2cf0f4d2cd0b,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
66,req:sprite-535:lesson-shell-natural-entry:es,sprite-535,trace:sprite-535:lesson-shell-natural-entry:es:seed-0,548549e0e2bdc729985ff5bbbbd3c01ec65cad44dfcd2800c5644554343b826b,5416.666667,source-static-frame,es,interaction,source-derived structural candidate; directReasons=none; controlStates=0; interactionInstances=2; events=release; categories=glossary-or-hyperlink; sourceTimelineCount=1; projectionSha256=051036d102483a583d927799cacc99e33bc53ab35cd89f5cbd2e2cf0f4d2cd0b,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
91,req:sprite-535:lesson-shell-natural-entry:en,sprite-535,trace:sprite-535:lesson-shell-natural-entry:en:seed-0,dcda7e24057561f4887f134112c0e0bfe8962afbaab73f7cf6d647e5cbf23469,7500,source-static-frame,en,interaction,source-derived structural candidate; directReasons=none; controlStates=0; interactionInstances=3; events=release; categories=glossary-or-hyperlink; sourceTimelineCount=1; projectionSha256=bbb362e88eb109e63272b4a90ff7da4cef034127cf7252d27bdc7109a3cb07d9,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-rw-003/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
