cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/SA/L4TS07.mp3,eba3e371fc9b1420fc3f12049b477c5226f9585c8d9d438c429edf4619492ee2,,,host-user-activated,7375,mp3,1,44100,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=128000; container_bitrate_bps=129110; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,5721,swf-mp3-stream,1,22050,107,"SoundStream in sprite:107, local head frame 1, first block frame 2, 69 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,392,swf-mp3-stream,1,22050,156,"SoundStream in sprite:156, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,2220,swf-mp3-stream,1,22050,269,"SoundStream in sprite:269, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,2403,swf-mp3-stream,1,22050,283,"SoundStream in sprite:283, local head frame 1, first block frame 3, 29 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,2325,swf-mp3-stream,1,22050,294,"SoundStream in sprite:294, local head frame 1, first block frame 2, 28 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,2220,swf-mp3-stream,1,22050,306,"SoundStream in sprite:306, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,2220,swf-mp3-stream,2,22050,340,"SoundStream in sprite:340, local head frame 1, first block frame 1, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,1082,swf-adpcm-stream,1,5512.5,352,"SoundStream in sprite:352, local head frame 1, first block frame 1, 13 blocks, sync=stream; nominal-samples-per-block-times-block-count; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,2325,swf-mp3-stream,1,22050,365,"SoundStream in sprite:365, local head frame 1, first block frame 1, 28 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TS/L4TS07.swf,9930c5a1ea224e73cbd4c8a0f17b281a94c4214dfefc368b75881bc629d9114d,,,interaction-state,1985,swf-mp3-stream,2,22050,397,"SoundStream in sprite:397, local head frame 1, first block frame 2, 24 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
