cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
embedded-define-sound-0157,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,13,swf-mp3,1,22050,157,DefineSound asset; 297 samples; start_semantics=interaction-state from no unconditional root-timeline StartSound tag was proven; language/content and runtime trigger require listening/host traversal.
embedded-define-sound-0158,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,57,swf-mp3,1,22050,158,DefineSound asset; 1258 samples; start_semantics=interaction-state from no unconditional root-timeline StartSound tag was proven; language/content and runtime trigger require listening/host traversal.
embedded-stream-0101,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,392,swf-mp3-stream,1,22050,232,"SoundStream in sprite:232, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0116,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,575,swf-mp3-stream,1,22050,364,"SoundStream in sprite:364, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0120,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,810,swf-mp3-stream,1,22050,383,"SoundStream in sprite:383, local head frame 1, first block frame 1, 10 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0123,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,575,swf-mp3-stream,1,22050,397,"SoundStream in sprite:397, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0126,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,575,swf-mp3-stream,1,22050,409,"SoundStream in sprite:409, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0129,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,575,swf-mp3-stream,1,22050,419,"SoundStream in sprite:419, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0132,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,575,swf-mp3-stream,1,22050,431,"SoundStream in sprite:431, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0134,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,575,swf-mp3-stream,1,22050,440,"SoundStream in sprite:440, local head frame 1, first block frame 1, 7 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0136,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,888,swf-mp3-stream,1,22050,447,"SoundStream in sprite:447, local head frame 1, first block frame 1, 11 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0147,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/index_local.swf,050d4181f8d679e6232871371b70aeaa02dbecb4c7e16cfbc732437307cf6072,,,interaction-state,888,swf-mp3-stream,1,22050,520,"SoundStream in sprite:520, local head frame 1, first block frame 1, 11 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
