cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/SA/L10IN08.mp3,6a9eb69497f5afcc916fca1dd1f6f757bbcff15833402f77c389e9c3f71bf39b,,,host-user-activated,11448,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,392,swf-mp3-stream,1,22050,45,"SoundStream in sprite:45, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,2403,swf-mp3-stream,1,22050,51,"SoundStream in sprite:51, local head frame 1, first block frame 3, 29 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,2220,swf-mp3-stream,1,22050,79,"SoundStream in sprite:79, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,2220,swf-mp3-stream,1,22050,90,"SoundStream in sprite:90, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,2403,swf-mp3-stream,1,22050,102,"SoundStream in sprite:102, local head frame 1, first block frame 2, 30 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,2403,swf-mp3-stream,1,22050,128,"SoundStream in sprite:128, local head frame 1, first block frame 2, 30 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,2220,swf-mp3-stream,1,22050,145,"SoundStream in sprite:145, local head frame 1, first block frame 2, 27 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,2560,swf-mp3-stream,1,22050,166,"SoundStream in sprite:166, local head frame 1, first block frame 3, 31 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,2325,swf-mp3-stream,1,22050,178,"SoundStream in sprite:178, local head frame 1, first block frame 1, 28 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L10/IN/L10IN08.swf,7f089cf7aa466477a103341fca1bd87fde93fbb94eab32fdaac10f7b08a94d2c,,,interaction-state,2064,swf-mp3-stream,1,22050,209,"SoundStream in sprite:209, local head frame 1, first block frame 2, 25 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
