asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00003,1,,structural-shape-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineShape2,,,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=3; payloadBytes=170; rawTagPayloadSha256=8c0efa2b3a0c18dc0a282237e4ef6bb9fb2d22fa2cc38aaddf6003fce9f08b41; exactTagIdentitySha256=2346e97604b854909529cf96d082f4416db16a54f3b30e9c4a6c8a4c9a552de8; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
swf-definition-00004,2,,structural-shape-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineShape3,,,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=4; payloadBytes=97; rawTagPayloadSha256=83e92ccb6979d665e3a5686e523e18847c6c8ca6d4c2a9345199e0d0825177ca; exactTagIdentitySha256=0f6aaab1017272e0ccfb4634fc98f80e9318ea4e72a42555948b06ce9c77f617; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
swf-definition-00005,3,,structural-font-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineFont2,,51,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"swfEmbeddedFontName=Bauhaus Md BT; container=root; definitionDepth=0; tagOrdinal=5; payloadBytes=3440; rawTagPayloadSha256=27cd017e7a7e5facce6102684dd1b62bc8813f2ae9fef28cc80c23db00d79e00; exactTagIdentitySha256=29ed2148153b1511be7440243eb758e012485c970ca2b7a247803fa7c4b8f10e; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
swf-definition-00006,4,,structural-text-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineText,,,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=6; payloadBytes=53; rawTagPayloadSha256=8b5b2180010574ea0d031db2141cb5fa2e51123007807362167bae5b7bac3d88; exactTagIdentitySha256=a2e5512c6bb47c73b01675b7be5cae2f15ca7e4dae671863b2d94230f6115d06; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
swf-definition-00007,5,,structural-text-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineText,,,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=7; payloadBytes=53; rawTagPayloadSha256=634e4172aba5d9b09f170030817097a7af9de05cf10f25af08f570507b1643cd; exactTagIdentitySha256=175cd22731e0dc022ac3e128df1aafc38fb5847a8aaeef21cceec3db2adf4416; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
swf-definition-00008,6,,structural-shape-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineShape3,,,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=8; payloadBytes=96; rawTagPayloadSha256=9fc3e7de03b7c2617832f45c4cdb070597b7ddfa93e377f06198a26062521d15; exactTagIdentitySha256=8e6bf1f4c74573ebc72f81a3c3e6b4099a49d5f8a7b969b7e8421280a5b1242c; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
swf-definition-00009,7,,structural-shape-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineShape,,,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=9; payloadBytes=34; rawTagPayloadSha256=a16c43d83eecb4cef71c6cfaf078b3da18f184af53fbd599164f1c832744d185; exactTagIdentitySha256=bff3ccca7ea34ece8addb651d5beb9c113c2a4b8042dfcb442d0e4e8c5625901; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
swf-definition-00010,8,,structural-sprite-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineSprite,,,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=10; payloadBytes=2040; rawTagPayloadSha256=9b22d50d37d5222007c39487f14f1247058ef4b510fae4579095d52718851382; exactTagIdentitySha256=02f12522eef4233d7d78c58a30d5270a4d3f641ace5e223eed88e5c781f450a6; declaredFrameCount=5; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
swf-definition-00025,9,,structural-button-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineButton2,,,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=25; payloadBytes=58; rawTagPayloadSha256=9d9b338cbc22e9e7d462de1433253a84d839d807130eada67abf3d326e9ccf92; exactTagIdentitySha256=f67431549fae5e60f14bf3d52dbe60448115b40231c64da979444f05351dbe76; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
swf-definition-00027,10,,structural-shape-definition-candidate,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI07.swf,,migrations/course-g05-l04-ti-007/audit/machine/g5-l4-pre-runtime-swf-definition-inventory.csv,df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026,CSV definition-index record for DefineShape2,,,"projection only; no asset bytes exported, transformed, redrawn, or generated",machine-extracted-structural-candidate,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=27; payloadBytes=170; rawTagPayloadSha256=77c3df8956abcc6fab6184879564cd112cbe23825e29e4fb59fa3ba6a258429a; exactTagIdentitySha256=410b4929bab97307aeda99d89686ba2df37ebdb8c571fd9ab104e736e66bc631; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved; machineDefinitionIndexSha256=df917d810a5e19f257c60ab5bc3318930cd387919d426da5e9214c6d44d8f026; Structural/static source-derived candidate only. The exported_file is the shared machine definition-index evidence, not a visual or renderer asset export. It is not an authoritative original-runtime baseline and establishes no runtime reachability, placement, asset usage, visual appearance, renderer suitability, human or owner acceptance, strict completion, or publication."
