cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-01,es,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/SA/L4TI04.mp3,f53159c34b0894d48b8ee6eb76086f87c832ea426a6e4327fb78c567379fb71d,,,host-user-activated,12144,mp3,1,48000,,ffprobe version 8.1.2 Copyright (c) 2007-2026 the FFmpeg developers; codec=mp3; stream_bitrate_bps=112000; container_bitrate_bps=112000; language=es from legacy host directory semantics (The legacy host maps language code SP and Spanish page audio to the SA directory.); start_semantics=host-user-activated; no child-timeline start_frame is asserted; spoken content and synchronization require authoritative listening.
embedded-stream-0001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,392,swf-mp3-stream,1,22050,8,"SoundStream in sprite:8, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0002,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,392,swf-mp3-stream,1,22050,106,"SoundStream in sprite:106, local head frame 1, first block frame 1, 5 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0003,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,1228,swf-mp3-stream,1,22050,114,"SoundStream in sprite:114, local head frame 1, first block frame 1, 15 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0004,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,4389,swf-mp3-stream,1,22050,116,"SoundStream in sprite:116, local head frame 1, first block frame 3, 53 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0005,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,1567,swf-mp3-stream,1,22050,120,"SoundStream in sprite:120, local head frame 1, first block frame 2, 19 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0006,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,1985,swf-mp3-stream,1,22050,163,"SoundStream in sprite:163, local head frame 1, first block frame 2, 24 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0007,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,1985,swf-mp3-stream,1,22050,195,"SoundStream in sprite:195, local head frame 1, first block frame 2, 24 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0008,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,1985,swf-mp3-stream,1,22050,220,"SoundStream in sprite:220, local head frame 1, first block frame 3, 25 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0009,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,2142,swf-mp3-stream,1,22050,260,"SoundStream in sprite:260, local head frame 1, first block frame 2, 26 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
embedded-stream-0010,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L4/TI/L4TI04.swf,7b169519348c889f15b5e8a23408a9423aaef7aa7aea366488cde12bc6bd10b9,,,interaction-state,2064,swf-mp3-stream,1,22050,291,"SoundStream in sprite:291, local head frame 1, first block frame 2, 25 blocks, sync=stream; sum-of-mp3-soundstreamblock-sample-counts; start_semantics=interaction-state; root cue depends on sprite placement/interaction and remains unresolved; no root frame is asserted; spoken language/content requires listening."
