frame,requirement_id,frame_domain_id,trace_id,entry_state_sha256,time_ms,scenario,language,kind,expected_state,trigger,baseline_file,baseline_sha256,implementation_file,implementation_sha256,diff_file,diff_sha256,normalized_rmse,timing_result,visual_result,evidence_source,reviewer,notes
1,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,0,default,en,structural-specification-initial,source-root-structural-specification-only; nativeStage=800x600; rootFrame=1/10; structuralReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:eeddd3c2abac4bfd81d10b380da10d6d4901e47ed2b7c2b236f19aec31a8b4e0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
1,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,0,default,es,structural-specification-initial,source-root-structural-specification-only; nativeStage=800x600; rootFrame=1/10; structuralReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:d1276f8953f62c558433aa47889f3edffbda1b54324a1b2f55be136026993078; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
6,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,416.666667,default,en,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=6/10; structuralReasons=exported-action-script|frame-label:begin|root-named-placement|script-stop-state|static-root-render-hash-transition|structural-action:DoAction; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:eeddd3c2abac4bfd81d10b380da10d6d4901e47ed2b7c2b236f19aec31a8b4e0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
6,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,416.666667,default,es,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=6/10; structuralReasons=exported-action-script|frame-label:begin|root-named-placement|script-stop-state|static-root-render-hash-transition|structural-action:DoAction; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:d1276f8953f62c558433aa47889f3edffbda1b54324a1b2f55be136026993078; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
7,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,500,default,en,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=7/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:eeddd3c2abac4bfd81d10b380da10d6d4901e47ed2b7c2b236f19aec31a8b4e0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
7,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,500,default,es,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=7/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:d1276f8953f62c558433aa47889f3edffbda1b54324a1b2f55be136026993078; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
8,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,583.333333,default,en,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=8/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:eeddd3c2abac4bfd81d10b380da10d6d4901e47ed2b7c2b236f19aec31a8b4e0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
8,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,583.333333,default,es,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=8/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:d1276f8953f62c558433aa47889f3edffbda1b54324a1b2f55be136026993078; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
9,req-default-root-en,root,default-root-en,bf209e3302a76c14fff3e7e12f6fdc0f9bc01d4934aadd03334b5c3cf61b7cf1,666.666667,default,en,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=9/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-en.json@sha256:eeddd3c2abac4bfd81d10b380da10d6d4901e47ed2b7c2b236f19aec31a8b4e0; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
9,req-default-root-es,root,default-root-es,4e4bcf0390c6fd9bb1539b0c26a8555d9e4034ef5c591548bdb1f9a506f70067,666.666667,default,es,structural-specification-transition,source-root-structural-specification-only; nativeStage=800x600; rootFrame=9/10; structuralReasons=static-root-render-hash-transition; runtimeReachability=unresolved,source-static-root-frame-selection-only; no runtime trigger or causality claimed; strictAcceptanceEffect=none,,,,,,,,,,audit/scenario-inventory.json@sha256:06d46775f99eec6b422af3a6b978e93d621618649210b396fb3e3feb7a3a7b2d; baseline/ffdec-root-frames.json@sha256:0f8e5634ab9cfc75dbc30ba790aed2402508df0a22fd3b2fbf0a537dbe261eb6; evidence/full-frame-coverage.json@sha256:ba1888f2b9e6d49baf9d81162c2c149b3531f73f7fd3bc6320108e23732bb5bf; migrations/course-g04-l10-in-006/audit/trace-specs/lesson-releases/lesson-g04-l10-perimeter-area/req-default-root-es.json@sha256:d1276f8953f62c558433aa47889f3edffbda1b54324a1b2f55be136026993078; migrations/lesson-release-trace-spec-indexes/lesson-g04-l10-perimeter-area.json@sha256:d2f846831fa9a5c7c3a7e9cb0276a8b3671fbf6c26d17067bf4610c132e8687f; audit/frame-domain-disposition.json@sha256:faaedf37f24347c0295dc88b5a06f987e8a46b5167d08798a35cd0094fb6e49e,,"Source-evidenced root structural specification only. Runtime reachability and natural playback remain unresolved. EN and ES rows bind separate exact coverage identities; no language visual difference or bilingual acceptance is asserted. Audio cue content, timing, host synchronization, and Replay behavior remain unresolved. Nested keyframes are not invented. Baseline, implementation, diff, RMSE, timing, visual-result, and reviewer fields are intentionally blank. Fidelity, human review, owner acceptance, strict completion, and publication remain unresolved. strictAcceptanceEffect=none."
