asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00003,1,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,8c0efa2b3a0c18dc0a282237e4ef6bb9fb2d22fa2cc38aaddf6003fce9f08b41,DefineShape2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=3; payloadBytes=170; exactTagIdentitySha256=2346e97604b854909529cf96d082f4416db16a54f3b30e9c4a6c8a4c9a552de8; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00004,2,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,83e92ccb6979d665e3a5686e523e18847c6c8ca6d4c2a9345199e0d0825177ca,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=4; payloadBytes=97; exactTagIdentitySha256=0f6aaab1017272e0ccfb4634fc98f80e9318ea4e72a42555948b06ce9c77f617; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00005,3,Bauhaus Md BT,font,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,1b4c3b8a4b49c06cd4bcbff1044f73de939a61a5e101b69514b1cfbe0754f78e,DefineFont2,,48,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=5; payloadBytes=3439; exactTagIdentitySha256=af33c84b1f8ad8fab90e8715ed9ee1fdaf3efcd78e61aafbbb8fcf453c360093; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00006,4,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,faa6ffc259c03ed2425c19068296848fc2a162baf164328f564f30492c211e02,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=6; payloadBytes=53; exactTagIdentitySha256=2b9d8f979abc5c46bfabbe1b7d747b2666da75dabbb28a0b7a19a5544cfd0937; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00007,5,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,2717af02a1561be3880d070fb8b11ae9056276a9dc718a28e5202dcc957a9b21,DefineText,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=7; payloadBytes=53; exactTagIdentitySha256=97afc0685d586ee82778ca62bc05e8fd5047fad35b2d33f4fdfbda37efdcd212; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00008,6,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,9fc3e7de03b7c2617832f45c4cdb070597b7ddfa93e377f06198a26062521d15,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=8; payloadBytes=96; exactTagIdentitySha256=8e6bf1f4c74573ebc72f81a3c3e6b4099a49d5f8a7b969b7e8421280a5b1242c; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00009,7,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,fbe822a1f061ec87b2cf7d8ac3d97e81d2c0e7b72f59ee48fcd7e2011bc50097,DefineButton2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=9; payloadBytes=47; exactTagIdentitySha256=477ade20d040b98ca98cdc4a08cfa109c6eadb0d3fd2b5da73b69b81a0567d2a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00011,8,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,d587db37f0c85a26ecba3c1acaece5631bc66c4458e17886398d839ff7fa301e,DefineButton2,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=11; payloadBytes=47; exactTagIdentitySha256=ecc278918ac49cd2c362e1617e997c9be297ab5a7264c93cba1850c73b14611d; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00013,9,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,282cce6a7d88ad74732c0cb82dbd1338d8d9daf46853e7028ac8a7bc70600f2c,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=13; payloadBytes=418; exactTagIdentitySha256=da2b947cdad9688e9d2310eaa58a6dfa4c312cf97fab497a4981fa3d6a43fc1a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00014,10,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI02.swf,,,61c2008a48fbf5c766c63ec084fb236519804759f7d5d4b9e5d99b262efed4d1,DefineSprite,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=14; payloadBytes=16; exactTagIdentitySha256=eeb8c0cedcc5d94fd715491e9db4cc31d45f9675776daed23347aeffed85281c; declaredFrameCount=1; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
