frame,requirement_id,frame_domain_id,trace_id,entry_state_sha256,time_ms,scenario,language,kind,expected_state,trigger,baseline_file,baseline_sha256,implementation_file,implementation_sha256,diff_file,diff_sha256,normalized_rmse,timing_result,visual_result,evidence_source,reviewer,notes
1,req:root:lesson-shell-natural-entry:en,root,trace:root:lesson-shell-natural-entry:en:seed-0,c853c6bb0ad1a03c55eebc83e9a635069f269709047ad49c5584149d1241d712,0,root-unavailable,en,structural-initial,source-derived structural candidate; directReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=35c198678608572bfa8929f43e6b32e301823ecfdc50c7c81bff2f11e7e9ffcf,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
1,req:root:lesson-shell-natural-entry:es,root,trace:root:lesson-shell-natural-entry:es:seed-0,e23630b3371e4265266a48cf194bdb390dd2a7694ce60715a79c4bfc748dc2ea,0,root-unavailable,es,structural-initial,source-derived structural candidate; directReasons=exported-action-script|initial-one-indexed-frame|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=35c198678608572bfa8929f43e6b32e301823ecfdc50c7c81bff2f11e7e9ffcf,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
6,req:root:lesson-shell-natural-entry:en,root,trace:root:lesson-shell-natural-entry:en:seed-0,c853c6bb0ad1a03c55eebc83e9a635069f269709047ad49c5584149d1241d712,416.666667,root-unavailable,en,authored-stop,source-derived structural candidate; directReasons=exported-action-script|frame-label:begin|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=ceb1057d513c13034cf92b73a774ab833d38b1fa2ffe4f349a0ee173810d8261,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
6,req:root:lesson-shell-natural-entry:es,root,trace:root:lesson-shell-natural-entry:es:seed-0,e23630b3371e4265266a48cf194bdb390dd2a7694ce60715a79c4bfc748dc2ea,416.666667,root-unavailable,es,authored-stop,source-derived structural candidate; directReasons=exported-action-script|frame-label:begin|script-stop-state|structural-action:DoAction; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=ceb1057d513c13034cf92b73a774ab833d38b1fa2ffe4f349a0ee173810d8261,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
10,req:root:lesson-shell-natural-entry:en,root,trace:root:lesson-shell-natural-entry:en:seed-0,c853c6bb0ad1a03c55eebc83e9a635069f269709047ad49c5584149d1241d712,750,root-unavailable,en,structural-terminal,source-derived structural candidate; directReasons=terminal-structural-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=c2ac4dade32b0af34db79ae361f3ce8a4d5ba0a583bc2ca4ec85f3b021c84d0a,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
10,req:root:lesson-shell-natural-entry:es,root,trace:root:lesson-shell-natural-entry:es:seed-0,e23630b3371e4265266a48cf194bdb390dd2a7694ce60715a79c4bfc748dc2ea,750,root-unavailable,es,structural-terminal,source-derived structural candidate; directReasons=terminal-structural-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=c2ac4dade32b0af34db79ae361f3ce8a4d5ba0a583bc2ca4ec85f3b021c84d0a,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
1,req:sprite-97:lesson-shell-natural-entry:en,sprite-97,trace:sprite-97:lesson-shell-natural-entry:en:seed-0,a9189e30c2d97c6d64f24a96240d02be82271c83bd27c2cef5872d95d30d6cad,0,source-static-frame,en,interaction,source-derived structural candidate; directReasons=exported-action-script|initial-one-indexed-frame|structural-action:DoAction; controlStates=1; interactionInstances=2; events=release; categories=glossary-or-hyperlink; sourceTimelineCount=1; projectionSha256=d169dfb70c39cbec61b18546de4e627f0097ee095ee39b366a69b6266e2dd06f,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
1,req:sprite-97:lesson-shell-natural-entry:es,sprite-97,trace:sprite-97:lesson-shell-natural-entry:es:seed-0,d014d6ecb4b549e1583244e174274816405fb3f392ac7777e96e8369fe7955db,0,source-static-frame,es,interaction,source-derived structural candidate; directReasons=exported-action-script|initial-one-indexed-frame|structural-action:DoAction; controlStates=1; interactionInstances=2; events=release; categories=glossary-or-hyperlink; sourceTimelineCount=1; projectionSha256=d169dfb70c39cbec61b18546de4e627f0097ee095ee39b366a69b6266e2dd06f,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
287,req:sprite-97:lesson-shell-natural-entry:en,sprite-97,trace:sprite-97:lesson-shell-natural-entry:en:seed-0,a9189e30c2d97c6d64f24a96240d02be82271c83bd27c2cef5872d95d30d6cad,23833.333333,source-static-frame,en,interaction,source-derived structural candidate; directReasons=event-handler:press|event-handler:releaseOutside+release|exported-action-script|script-stop-state|structural-action:DoAction; controlStates=28; interactionInstances=15; events=press|release|releaseOutside; categories=audio-control|drag|navigation-or-timeline; sourceTimelineCount=18; projectionSha256=0319dec965cfb5e85a91853595ab8a1a73052553f0721b35740043661ad55277,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
287,req:sprite-97:lesson-shell-natural-entry:es,sprite-97,trace:sprite-97:lesson-shell-natural-entry:es:seed-0,d014d6ecb4b549e1583244e174274816405fb3f392ac7777e96e8369fe7955db,23833.333333,source-static-frame,es,interaction,source-derived structural candidate; directReasons=event-handler:press|event-handler:releaseOutside+release|exported-action-script|script-stop-state|structural-action:DoAction; controlStates=28; interactionInstances=15; events=press|release|releaseOutside; categories=audio-control|drag|navigation-or-timeline; sourceTimelineCount=18; projectionSha256=0319dec965cfb5e85a91853595ab8a1a73052553f0721b35740043661ad55277,static-source-interaction-obligation,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
288,req:sprite-97:lesson-shell-natural-entry:en,sprite-97,trace:sprite-97:lesson-shell-natural-entry:en:seed-0,a9189e30c2d97c6d64f24a96240d02be82271c83bd27c2cef5872d95d30d6cad,23916.666667,source-static-frame,en,structural-terminal,source-derived structural candidate; directReasons=exported-action-script|script-stop-state|structural-action:DoAction|terminal-structural-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=0c0fa6f390eaf17e976e77d072432ed83ed0d5d4fe13dae66a5e97d082eeab93,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
288,req:sprite-97:lesson-shell-natural-entry:es,sprite-97,trace:sprite-97:lesson-shell-natural-entry:es:seed-0,d014d6ecb4b549e1583244e174274816405fb3f392ac7777e96e8369fe7955db,23916.666667,source-static-frame,es,structural-terminal,source-derived structural candidate; directReasons=exported-action-script|script-stop-state|structural-action:DoAction|terminal-structural-frame; controlStates=1; interactionInstances=0; events=none; categories=none; sourceTimelineCount=1; projectionSha256=0c0fa6f390eaf17e976e77d072432ed83ed0d5d4fe13dae66a5e97d082eeab93,static-source-control-state,,,,,,,,pending-authoritative-original-runtime,pending-authoritative-original-runtime,migrations/course-g05-l04-in-021/audit/scenario-inventory.json#source-derived-candidate,,"Static source-derived candidate only: the row frame is a declared pending coverage-domain structural anchor, not an observed runtime frame. The language value binds the existing pending coverage identity only; no bilingual visual or audio result is asserted. Baseline PNG, runtime authority, interaction causality, implementation capture, RMSE, human review, Owner acceptance, strict completion, and publication remain absent."
